Symbol,CIK,Year,Filing Date,Cosine Distance,Return Date,Return,Return +1,Cosine Similarity,Bins
GS,886982,2020,2021-02-22,0.006861537013134189,2021-02-26,17.8154,-23.0014,0.9931384629868658,3
GS,886982,2021,2022-02-25,0.00045047599717784603,2022-02-28,-3.7752,2.7451,0.9995495240028222,5
GS,886982,2022,2023-02-24,0.00039285167348879213,2023-02-28,-3.8709,-2.6927,0.9996071483265112,5
GS,886982,2023,2024-02-23,0.00022259913854438818,2024-02-29,2.0286,-6.2676,0.9997774008614556,5
HAL,45012,2004,2005-03-01,0.010073237877008201,2005-03-31,-1.3532,-1.9414,0.9899267621229918,3
HAL,45012,2005,2006-03-13,0.0520987366947937,2006-03-31,7.3824,-3.8382,0.9479012633052063,1
HAL,45012,2006,2007-02-28,0.03708687930684618,2007-02-28,4.9255,7.3824,0.9629131206931538,1
HAL,45012,2007,2008-02-22,0.010089614647337042,2008-02-29,15.7371,2.652,0.989910385352663,3
HAL,45012,2008,2009-02-18,0.011582449098523018,2009-02-27,-4.9275,2.6893,0.988417550901477,3
HAL,45012,2009,2010-02-17,0.044260631635180236,2010-02-26,3.5262,-5.1502,0.9557393683648198,1
HAL,45012,2010,2011-02-17,0.018629555684358756,2011-02-28,4.5111,-0.0663,0.9813704443156412,2
HAL,45012,2011,2012-02-16,0.005333068858702772,2012-02-29,-0.5166,6.1781,0.9946669311412972,3
HAL,45012,2012,2013-02-11,0.005702195490647988,2013-02-28,2.0403,-9.0462,0.994297804509352,3
HAL,45012,2013,2014-02-07,0.01325223629100758,2014-02-28,16.3028,-2.3488,0.9867477637089924,2
HAL,45012,2014,2015-02-24,0.013281459235253923,2015-02-27,7.3768,3.579,0.9867185407647461,2
HAL,45012,2015,2016-02-05,0.001493968939143886,2016-02-29,2.1076,2.6083,0.9985060310608561,4
HAL,45012,2016,2017-02-07,0.0021921751407192325,2017-02-28,-5.1794,10.6568,0.9978078248592808,4
HAL,45012,2017,2018-02-09,0.03181905405043739,2018-02-28,-13.5568,-7.9499,0.9681809459495626,1
HAL,45012,2018,2019-02-13,0.007248450384796601,2019-02-28,-2.1365,1.508,0.9927515496152034,2
HAL,45012,2019,2020-02-11,0.025526607873105567,2020-02-28,-22.2375,-3.9427,0.9744733921268944,1
HAL,45012,2020,2021-02-05,0.022473421263308313,2021-02-26,23.823,-58.5495,0.9775265787366917,1
HAL,45012,2021,2022-02-04,0.0012544000052101545,2022-02-28,9.0761,-1.4888,0.9987455999947898,5
HAL,45012,2022,2023-02-07,0.03205062211620113,2023-02-28,-11.7176,13.3015,0.9679493778837989,1
HAL,45012,2023,2024-02-06,0.0007904996019115762,2024-02-29,-1.6269,-12.6691,0.9992095003980884,5
HIG,874766,2004,2005-02-28,0.010438327845389228,2005-02-28,7.3562,-2.7481,0.9895616721546108,3
HIG,874766,2005,2006-02-24,0.012851594342023875,2006-02-28,0.6688,-4.7116,0.9871484056579761,3
HIG,874766,2006,2007-02-23,0.020326893198243434,2007-02-28,0.158,-2.2214,0.9796731068017566,2
HIG,874766,2007,2008-02-22,0.0038764125917909453,2008-02-29,-12.5093,1.0787,0.996123587408209,4
HIG,874766,2008,2009-02-12,0.017721913078864282,2009-02-27,-53.2675,8.3977,0.9822780869211357,2
HIG,874766,2009,2010-02-23,0.008613516745962446,2010-02-26,1.7924,28.6885,0.9913864832540376,3
HIG,874766,2010,2011-02-25,0.001884380711745015,2011-02-28,6.9115,16.6188,0.998115619288255,5
HIG,874766,2011,2012-02-24,0.0020700230557912924,2012-02-29,18.2078,-9.0203,0.9979299769442087,4
HIG,874766,2012,2013-03-01,0.0031971014601646086,2013-03-28,9.6993,-2.5142,0.9968028985398354,4
HIG,874766,2013,2014-02-28,0.015290287247268441,2014-02-28,5.8346,9.6993,0.9847097127527316,2
HIG,874766,2014,2015-02-27,0.020164814942306486,2015-02-27,5.2956,0.6536,0.9798351850576935,1
HIG,874766,2015,2016-02-26,0.0022257252730913946,2016-02-29,4.8283,2.5391,0.9977742747269086,4
HIG,874766,2016,2017-02-24,0.011841307312703164,2017-02-28,0.3695,9.9003,0.9881586926872968,2
HIG,874766,2017,2018-02-23,0.014573003227445591,2018-02-28,-10.0579,-1.2068,0.9854269967725544,2
HIG,874766,2018,2019-02-22,0.0020856912556959095,2019-02-28,5.2004,-2.0435,0.9979143087443041,4
HIG,874766,2019,2020-02-21,0.004786662981578926,2020-02-28,-15.1906,1.3371,0.9952133370184211,4
HIG,874766,2020,2021-02-19,0.0015368600063174753,2021-02-26,6.289,-29.4494,0.9984631399936825,5
HIG,874766,2021,2022-02-18,0.011476041037205342,2022-02-28,-2.7898,31.7617,0.9885239589627947,2
HIG,874766,2022,2023-02-24,0.018135627398775833,2023-02-28,0.8633,3.3535,0.9818643726012242,2
HIG,874766,2023,2024-02-23,0.014358708483377614,2024-02-29,10.2116,-10.4305,0.9856412915166224,2
HAS,46080,2004,2005-03-09,0.070219076694918,2005-03-31,-3.1724,-12.8736,0.929780923305082,1
HAS,46080,2005,2006-02-22,0.001371136697205344,2006-02-28,-4.2925,-3.1724,0.9986288633027947,5
HAS,46080,2006,2007-02-28,0.010138749743558884,2007-02-28,-0.4577,3.9921,0.9898612502564411,3
HAS,46080,2007,2008-02-27,0.004735240795967766,2008-02-29,-0.7701,1.2381,0.9952647592040322,4
HAS,46080,2008,2009-02-25,0.005193125804134335,2009-02-27,-5.1388,8.2654,0.9948068741958657,4
HAS,46080,2009,2010-02-24,0.008333723619201594,2010-02-26,17.1195,9.5238,0.9916662763807984,3
HAS,46080,2010,2011-02-23,0.0016131387817153175,2011-02-28,1.8372,6.9871,0.9983868612182847,5
HAS,46080,2011,2012-02-22,0.01044679830038564,2012-02-29,1.1745,4.3207,0.9895532016996144,2
HAS,46080,2012,2013-02-27,0.010579481876654917,2013-02-28,7.0913,3.9638,0.9894205181233451,2
HAS,46080,2013,2014-02-26,0.0004926738339237069,2014-02-28,12.2964,9.7951,0.9995073261660763,5
HAS,46080,2014,2015-02-26,0.0004643955122216603,2015-02-27,13.465,0.8339,0.9995356044877783,5
HAS,46080,2015,2016-02-24,0.0027257081501963487,2016-02-29,2.1406,1.4844,0.9972742918498037,4
HAS,46080,2016,2017-02-22,0.0005783735366553522,2017-02-28,17.404,5.5753,0.9994216264633446,5
HAS,46080,2017,2018-02-26,0.0009249109145055279,2018-02-28,1.0574,3.0453,0.9990750890854945,5
HAS,46080,2018,2019-02-26,0.001335139597951951,2019-02-28,-6.25,-11.7924,0.998664860402048,5
HAS,46080,2019,2020-02-27,0.003529201482430855,2020-02-28,-24.1681,0.1413,0.9964707985175691,4
HAS,46080,2020,2021-02-24,0.0014929321302490361,2021-02-26,0.6075,-7.3786,0.998507067869751,5
HAS,46080,2021,2022-02-23,0.002036735958361957,2022-02-28,4.9416,2.5718,0.997963264041638,4
HAS,46080,2022,2023-02-22,0.0010849435210944502,2023-02-28,-7.0306,-15.5899,0.9989150564789055,5
HAS,46080,2023,2024-02-28,0.006043841529475902,2024-02-29,2.7375,-2.3996,0.9939561584705241,3
HSIC,1000228,2004,2005-03-04,0.014969276996601666,2005-03-31,-0.9124,-1.1502,0.9850307230033983,3
HSIC,1000228,2005,2006-03-10,0.010809845870866419,2006-03-31,2.5938,4.6596,0.9891901541291336,3
HSIC,1000228,2006,2007-02-28,0.007985308737468833,2007-02-28,2.7575,2.5938,0.9920146912625312,3
HSIC,1000228,2007,2008-02-26,0.00596420237521178,2008-02-29,2.9073,5.7696,0.9940357976247882,3
HSIC,1000228,2008,2009-02-24,0.03163629095730691,2009-02-27,-2.0037,-4.0455,0.9683637090426931,1
HSIC,1000228,2009,2010-02-23,0.03339235335303514,2010-02-26,5.1434,9.024,0.9666076466469649,1
HSIC,1000228,2010,2011-02-22,0.05856104689102104,2011-02-28,5.0564,3.6424,0.941438953108979,1
HSIC,1000228,2011,2012-02-15,0.0610538261855178,2012-02-29,4.4153,1.7251,0.9389461738144822,1
HSIC,1000228,2012,2013-02-13,0.00475058902843184,2013-02-28,3.3357,2.2426,0.9952494109715682,3
HSIC,1000228,2013,2014-02-11,0.0009386205690782301,2014-02-28,3.6122,3.7324,0.9990613794309218,5
HSIC,1000228,2014,2015-02-11,0.003265256313523035,2015-02-27,1.4341,0.2772,0.996734743686477,3
HSIC,1000228,2015,2016-02-10,0.003396390767598678,2016-02-29,9.2512,-0.307,0.9966036092324013,3
HSIC,1000228,2016,2017-02-21,0.03179234119818919,2017-02-28,7.3189,4.3397,0.9682076588018108,1
HSIC,1000228,2018,2018-02-21,0.029111360489521232,2018-02-28,-12.5396,1.541,0.9708886395104788,1
HSIC,1000228,2019,2020-02-20,0.003889061724414611,2020-02-28,-11.6043,1.3659,0.9961109382755854,4
HSIC,1000228,2020,2021-02-17,0.004228700155511467,2021-02-26,-6.0744,-17.0988,0.9957712998444885,3
HSIC,1000228,2021,2022-02-15,0.0017783931463092317,2022-02-28,14.7145,11.9483,0.9982216068536908,4
HSIC,1000228,2022,2023-02-21,0.06070180477255982,2023-02-28,-9.1004,0.9377,0.9392981952274402,1
HSIC,1000228,2023,2024-02-28,0.04798335489827199,2024-02-29,2.178,4.1246,0.952016645101728,1
HSY,47111,2004,2005-03-07,0.002954358530422585,2005-03-31,-4.0318,7.2903,0.9970456414695774,5
HSY,47111,2005,2006-02-28,0.003661408532322552,2006-02-28,0.3809,-4.0318,0.9963385914676774,4
HSY,47111,2006,2007-02-23,0.024395594874578874,2007-02-28,4.1732,2.1114,0.9756044051254211,2
HSY,47111,2007,2008-02-19,0.05551605749190813,2008-02-29,3.3384,3.327,0.9444839425080919,1
HSY,47111,2008,2009-02-20,0.0068529738995899425,2009-02-27,-8.8318,1.5911,0.9931470261004101,4
HSY,47111,2009,2010-02-19,0.024166729561127864,2010-02-26,10.0192,3.1463,0.9758332704388721,2
HSY,47111,2010,2011-02-18,0.0013977048601013786,2011-02-28,12.7972,7.671,0.9986022951398986,5
HSY,47111,2011,2012-02-17,0.0006139068544321891,2012-02-29,0.0,3.88,0.9993860931455678,5
HSY,47111,2012,2013-02-22,0.0009918354060474144,2013-02-28,5.4248,1.0379,0.9990081645939526,5
HSY,47111,2013,2014-02-21,0.02513832858840681,2014-02-28,6.9467,5.0276,0.9748616714115932,1
HSY,47111,2014,2015-02-20,0.030477922649871703,2015-02-27,2.0595,-1.3419,0.9695220773501283,1
HSY,47111,2015,2016-02-26,0.023129781825130924,2016-02-29,3.8168,-2.7655,0.9768702181748691,1
HSY,47111,2016,2017-02-21,0.008304114987831124,2017-02-28,3.3166,1.3203,0.9916958850121689,2
HSY,47111,2017,2018-02-27,0.012387485134727205,2018-02-28,-10.3453,0.8306,0.9876125148652728,2
HSY,47111,2018,2019-02-22,0.006725085065992564,2019-02-28,4.9972,0.7124,0.9932749149340074,3
HSY,47111,2019,2020-02-20,0.008900542980494142,2020-02-28,-6.7068,3.7496,0.9910994570195059,3
HSY,47111,2020,2021-02-17,0.002224991044696756,2021-02-26,0.6972,-7.9797,0.9977750089553032,4
HSY,47111,2021,2022-02-18,0.003065246031942692,2022-02-28,3.0908,8.5891,0.9969347539680573,4
HSY,47111,2022,2023-02-17,0.016258642398694567,2023-02-28,6.5699,7.1047,0.9837413576013054,2
HSY,47111,2023,2024-02-20,0.01157541902204906,2024-02-29,-2.1959,6.7514,0.9884245809779509,2
HES,4447,2004,2005-03-14,0.06530815705152582,2005-03-31,-3.8745,8.9614,0.9346918429484742,1
HES,4447,2005,2006-03-09,0.0678377739680982,2006-03-31,3.174,-2.6608,0.9321622260319018,1
HES,4447,2006,2007-03-01,0.06639542096963358,2007-03-30,4.9283,0.611,0.9336045790303664,1
HES,4447,2007,2008-02-27,0.0635191802047278,2008-02-29,2.8136,4.9283,0.9364808197952722,1
HES,4447,2008,2009-02-27,0.0010860758927497827,2009-02-27,-1.6544,-5.2586,0.9989139241072502,5
HES,4447,2009,2010-02-26,0.03081667277360345,2010-02-26,1.7477,-0.7131,0.9691833272263966,1
HES,4447,2010,2011-02-25,0.02576338241255338,2011-02-28,3.4593,6.5476,0.9742366175874466,2
HES,4447,2011,2012-02-27,0.001204968079178137,2012-02-29,15.3108,-1.9763,0.9987950319208219,5
HES,4447,2012,2013-02-28,0.0007507154814092587,2013-02-28,-0.9827,-9.0419,0.9992492845185907,5
HES,4447,2013,2014-02-28,0.0013070917065280963,2014-02-28,6.014,7.8346,0.9986929082934719,4
HES,4447,2014,2015-02-27,0.0018150294851464466,2015-02-27,11.2461,3.8736,0.9981849705148536,4
HES,4447,2015,2016-02-26,0.015715731090576224,2016-02-29,2.5882,-9.2701,0.9842842689094238,2
HES,4447,2016,2017-02-23,0.0011519575262048942,2017-02-28,-5.0572,21.3303,0.9988480424737951,5
HES,4447,2017,2018-02-21,0.000978203159952895,2018-02-28,-10.0772,-5.7932,0.9990217968400471,5
HES,4447,2018,2019-02-21,0.0011145134678249846,2019-02-28,7.1296,11.9991,0.998885486532175,5
HES,4447,2019,2020-02-20,0.0038100362575145263,2020-02-28,-0.6894,4.5462,0.9961899637424855,4
HES,4447,2020,2021-03-01,0.003344320227056219,2021-03-31,8.3626,46.0661,0.9966556797729438,4
HES,4447,2021,2022-03-01,0.0007429587270824101,2022-03-31,6.2884,5.2996,0.9992570412729176,5
HES,4447,2022,2023-02-24,0.0007241522978473913,2023-02-28,-10.2957,6.2884,0.9992758477021526,5
HES,4447,2023,2024-02-26,0.06835312183030684,2024-02-29,3.7145,-1.4273,0.9316468781696932,1
HOLX,859737,2004,2004-12-08,0.005112267386823799,2004-12-31,9.924,29.96,0.9948877326131762,4
HOLX,859737,2005,2005-12-06,0.005383232575543406,2005-12-30,6.6517,35.7068,0.9946167674244566,4
HOLX,859737,2006,2006-12-14,0.012935758957680399,2006-12-29,-5.4967,17.28,0.9870642410423196,2
HOLX,859737,2007,2007-11-27,0.010510461665877213,2007-11-30,-2.267,3.3891,0.9894895383341228,3
HOLX,859737,2008,2008-11-26,0.014170064833952667,2008-11-28,14.8693,-7.0413,0.9858299351660473,3
HOLX,859737,2009,2009-11-24,0.0017783908199298093,2009-11-30,-2.0974,0.2073,0.9982216091800702,5
HOLX,859737,2010,2010-11-24,0.014641290686432384,2010-11-30,2.3082,14.7561,0.9853587093135676,2
HOLX,859737,2011,2011-11-23,0.019008461401244348,2011-11-30,9.2432,-0.5679,0.9809915385987557,2
HOLX,859737,2012,2012-11-28,0.0027743245599913813,2012-11-30,-7.4685,4.8747,0.9972256754400086,4
HOLX,859737,2013,2013-11-26,0.0033700899700195297,2013-11-29,0.067,-0.1786,0.9966299100299805,4
HOLX,859737,2014,2014-11-20,0.002010112562152777,2014-11-28,2.3291,-0.2239,0.9979898874378472,4
HOLX,859737,2015,2015-11-19,0.0019571684472419193,2015-11-30,3.8343,-4.114,0.9980428315527581,4
HOLX,859737,2016,2016-11-17,0.006331755919065207,2016-11-30,6.3038,4.8067,0.9936682440809348,3
HOLX,859737,2017,2017-11-21,0.0038914217518524197,2017-11-30,10.2246,2.4688,0.9961085782481476,3
HOLX,859737,2018,2018-11-20,0.0023317997483476294,2018-11-30,13.901,-7.4533,0.9976682002516524,4
HOLX,859737,2019,2019-11-27,0.003925047020715944,2019-11-29,6.2306,1.7342,0.9960749529792841,4
HOLX,859737,2020,2020-11-17,0.005007005906412343,2020-11-30,0.4504,5.3522,0.9949929940935877,3
HOLX,859737,2021,2021-11-16,0.0031823571017709495,2021-11-30,1.937,2.4488,0.996817642898229,4
HOLX,859737,2022,2022-11-15,0.05470863319410846,2022-11-30,12.3304,-1.7726,0.9452913668058915,1
HOLX,859737,2023,2023-11-21,0.06246763340712114,2023-11-30,7.7528,0.2104,0.9375323665928789,1
HOLX,859737,2024,2024-11-27,0.0044699477655355535,2024-11-29,-1.6941,-9.3208,0.9955300522344644,4
HD,354950,2004,2004-04-12,0.10327090548436657,2004-04-30,-5.8084,2.0745,0.8967290945156334,1
HD,354950,2005,2005-04-11,0.0023844461939079853,2005-04-29,-7.5052,11.2525,0.997615553806092,5
HD,354950,2006,2006-03-29,0.004590414137321974,2006-03-31,0.7117,-5.6028,0.995409585862678,4
HD,354950,2007,2007-03-29,0.021380146233137998,2007-03-30,-6.6305,3.0757,0.978619853766862,2
HD,354950,2008,2008-04-03,0.010259741650586074,2008-04-30,2.9675,-5.0,0.9897402583494139,3
HD,354950,2009,2009-04-02,0.009582173923279536,2009-04-30,11.7148,-12.0061,0.9904178260767205,3
HD,354950,2010,2010-03-25,0.002152029033011482,2010-03-31,4.4431,8.9026,0.9978479709669885,4
HD,354950,2011,2011-03-24,0.003131067574592139,2011-03-31,-0.427,0.2429,0.9968689324254079,4
HD,354950,2012,2012-03-22,0.006397357886425259,2012-03-30,6.3696,2.9418,0.9936026421135747,3
HD,354950,2013,2013-03-28,0.001357966063526117,2013-03-28,2.438,5.1161,0.9986420339364739,4
HD,354950,2014,2014-03-27,0.0032400885548707903,2014-03-31,-2.9623,0.4802,0.9967599114451292,3
HD,354950,2015,2015-03-26,0.004118302399895635,2015-03-31,-0.4793,-5.8358,0.9958816976001044,3
HD,354950,2016,2016-03-24,0.003410513379218605,2016-03-31,8.0567,0.3448,0.9965894866207814,3
HD,354950,2017,2017-03-23,0.002932868942122635,2017-03-31,1.9391,6.3134,0.9970671310578774,4
HD,354950,2018,2018-03-22,0.01617506592844975,2018-03-29,-1.6459,3.6804,0.9838249340715503,2
HD,354950,2019,2019-03-28,0.001401487010493363,2019-03-29,4.3805,6.1546,0.9985985129895066,5
HD,354950,2020,2020-03-25,0.004039356966855201,2020-03-31,-13.6017,17.7387,0.9959606430331448,3
HD,354950,2021,2021-03-24,0.0022107371839423795,2021-03-31,18.7969,6.0344,0.9977892628160576,4
HD,354950,2022,2022-03-23,0.0019889666410771722,2022-03-31,-4.6227,0.3575,0.9980110333589228,4
HD,354950,2023,2023-03-15,0.015583343413120732,2023-03-31,0.2259,1.8366,0.9844166565868793,2
HD,354950,2024,2024-03-13,0.009365175716731233,2024-03-28,1.3767,-12.8728,0.9906348242832688,3
HON,773840,2004,2005-02-25,0.004786852095048033,2005-02-28,6.1041,-3.4237,0.995213147904952,5
HON,773840,2005,2006-03-01,0.003953088256017034,2006-03-31,4.4444,-3.8968,0.996046911743983,4
HON,773840,2006,2007-02-16,0.02227940817873275,2007-02-28,2.1011,4.4444,0.9777205918212672,2
HON,773840,2007,2008-02-15,0.01156583436931058,2008-02-29,-2.1246,-0.7328,0.9884341656306894,3
HON,773840,2008,2009-02-13,0.06583459757721255,2009-02-27,-17.3042,-1.9465,0.9341654024227874,1
HON,773840,2009,2010-02-12,0.07021840708336025,2010-02-26,4.7166,3.839,0.9297815929166398,1
HON,773840,2010,2011-02-11,0.009713925148728264,2011-02-28,3.9859,12.7241,0.9902860748512717,2
HON,773840,2011,2012-02-17,0.00643489786080198,2012-02-29,3.2779,3.1083,0.993565102139198,3
HON,773840,2012,2013-02-15,0.0037363679535639127,2013-02-28,3.3265,2.4845,0.9962636320464361,4
HON,773840,2013,2014-02-14,0.027835628074815433,2014-02-28,4.0118,7.4893,0.9721643719251846,1
HON,773840,2014,2015-02-13,0.01831490000312197,2015-02-27,5.6644,-1.7789,0.981685099996878,2
HON,773840,2015,2016-02-12,0.003649109980128573,2016-02-29,-1.2161,1.4886,0.9963508900198714,3
HON,773840,2016,2017-02-10,0.004530971750734025,2017-02-28,5.7852,10.5575,0.995469028249266,3
HON,773840,2017,2018-02-09,0.0058965462450332184,2018-02-28,-4.8945,0.2972,0.9941034537549668,3
HON,773840,2018,2019-02-08,0.0030916669085072623,2019-02-28,7.8396,-4.3677,0.9969083330914927,3
HON,773840,2019,2020-02-14,0.01998729641743313,2020-02-28,-5.8596,3.1479,0.9800127035825669,2
HON,773840,2020,2021-02-12,0.0010838926833625084,2021-02-26,4.0487,-17.5002,0.9989161073166375,5
HON,773840,2021,2022-02-11,0.023940683147429587,2022-02-28,-6.7244,7.2745,0.9760593168525704,2
HON,773840,2022,2023-02-10,0.004416836777165201,2023-02-28,-7.6602,2.5455,0.9955831632228348,3
HON,773840,2023,2024-02-16,0.0031262409382930567,2024-02-29,-1.2113,-0.188,0.9968737590617069,4
HRL,48465,2004,2005-01-13,0.0637073979373255,2005-01-31,0.8931,2.7809,0.9362926020626745,1
HRL,48465,2005,2006-01-13,0.04226738977222144,2006-01-31,3.0294,-1.1111,0.9577326102277786,1
HRL,48465,2006,2007-01-12,0.005598204608620483,2007-01-31,1.9015,2.6842,0.9944017953913795,4
HRL,48465,2007,2007-12-27,0.009869404319678976,2007-12-31,1.8365,-3.8414,0.990130595680321,3
HRL,48465,2008,2008-12-23,0.004547672966367378,2008-12-31,17.0181,-3.4106,0.9954523270336326,4
HRL,48465,2009,2009-12-16,0.002823221897404027,2009-12-31,2.4787,1.1964,0.997176778102596,5
HRL,48465,2010,2010-12-21,0.00115359635506751,2010-12-31,4.4417,-3.1311,0.9988464036449325,5
HRL,48465,2011,2011-12-21,0.0007826820175046434,2011-12-30,-2.7234,-1.2291,0.9992173179824954,5
HRL,48465,2012,2012-12-19,0.0005285723465726644,2012-12-31,0.645,11.4386,0.9994714276534273,5
HRL,48465,2013,2013-12-18,0.000978754732526843,2013-12-31,0.3332,1.0405,0.9990212452674732,5
HRL,48465,2014,2014-12-17,0.0005270776547930955,2014-12-31,-1.8463,-1.2092,0.9994729223452069,5
HRL,48465,2015,2015-12-16,0.000819513902494462,2015-12-31,5.5526,2.0486,0.9991804860975055,5
HRL,48465,2016,2016-12-21,0.005118166052785922,2016-12-30,1.6647,4.7687,0.9948818339472141,3
HRL,48465,2017,2017-12-20,0.02409905533721357,2017-12-29,-0.1646,-5.1456,0.9759009446627864,1
HRL,48465,2018,2018-12-07,0.03236062014575958,2018-12-31,-5.3449,-0.3515,0.9676393798542404,1
HRL,48465,2019,2019-12-06,0.005636827023380864,2019-12-31,1.3025,5.2815,0.9943631729766191,3
HRL,48465,2020,2020-12-04,0.004265037511217984,2020-12-31,-1.2081,1.062,0.995734962488782,3
HRL,48465,2021,2021-12-10,0.0018621210152514056,2021-12-31,17.8985,-2.2127,0.9981378789847486,4
HRL,48465,2022,2022-12-06,0.0013976572817027133,2022-12-30,-3.0851,0.0768,0.9986023427182973,4
HRL,48465,2023,2023-12-06,0.0024160576638683207,2023-12-29,4.969,-4.5391,0.9975839423361317,4
HPQ,47217,2004,2005-01-14,0.022992781796486672,2005-01-31,-6.5808,-4.5397,0.9770072182035133,2
HPQ,47217,2005,2005-12-21,0.009912756207706597,2005-12-30,-3.2356,8.9068,0.9900872437922934,3
HPQ,47217,2006,2006-12-22,0.0021959268999035553,2006-12-29,4.5869,5.0741,0.9978040731000964,5
HPQ,47217,2007,2007-12-18,0.0037327617104340183,2007-12-31,-1.1728,-13.3914,0.996267238289566,4
HPQ,47217,2008,2008-12-18,0.011502785071213495,2008-12-31,3.0896,-4.2436,0.9884972149287865,3
HPQ,47217,2009,2009-12-17,0.013269186567304248,2009-12-31,5.1569,-8.6197,0.9867308134326958,3
HPQ,47217,2010,2010-12-15,0.027464791372770025,2010-12-31,0.5962,8.5273,0.97253520862723,1
HPQ,47217,2011,2011-12-14,0.02307625548601122,2011-12-30,-7.4061,8.618,0.9769237445139888,1
HPQ,47217,2012,2012-12-27,0.0017526990636416162,2012-12-31,10.7159,15.8597,0.9982473009363584,4
HPQ,47217,2013,2013-12-30,0.0009335118199911285,2013-12-31,2.8344,3.6455,0.9990664881800089,5
HPQ,47217,2014,2014-12-18,0.0007846887861897578,2014-12-31,3.149,-9.9676,0.9992153112138102,5
HPQ,47217,2015,2015-12-16,0.007609386051467215,2015-12-31,-4.5933,-17.9899,0.9923906139485328,3
HPQ,47217,2016,2016-12-15,0.01220911151029136,2016-12-30,-2.7747,1.4151,0.9877908884897086,2
HPQ,47217,2017,2017-12-14,0.003509825013920942,2017-12-29,-1.4019,10.9948,0.9964901749860791,3
HPQ,47217,2018,2018-12-13,0.021019355535496276,2018-12-31,-10.347,7.6735,0.9789806444645037,1
HPQ,47217,2019,2019-12-12,0.00786797245319637,2019-12-31,3.2181,3.747,0.9921320275468036,3
HPQ,47217,2020,2020-12-10,0.0709311775724869,2020-12-31,13.0132,-1.0167,0.9290688224275131,1
HPQ,47217,2021,2021-12-09,0.0018102294089564763,2021-12-31,7.483,-2.4954,0.9981897705910435,4
HPQ,47217,2022,2022-12-06,0.0007126635709107099,2022-12-30,-9.6788,8.4481,0.9992873364290893,5
HPQ,47217,2023,2023-12-18,0.033134259266164534,2023-12-29,3.4956,-4.5862,0.9668657407338355,1
HUM,49071,2004,2005-03-02,0.006300625941052629,2005-03-31,-3.9976,-14.3533,0.9936993740589474,4
HUM,49071,2005,2006-03-03,0.0016020364732104442,2006-03-31,1.8967,8.4847,0.9983979635267896,5
HUM,49071,2006,2007-02-23,0.006794866778058517,2007-02-28,7.946,1.8967,0.9932051332219415,3
HUM,49071,2007,2008-02-25,0.010335033036717789,2008-02-29,-14.0719,-3.1547,0.9896649669632822,3
HUM,49071,2008,2009-02-20,0.009131148983084536,2009-02-27,-37.5956,-34.348,0.9908688510169155,3
HUM,49071,2009,2010-02-19,0.007398689200618813,2010-02-26,-2.6532,10.1817,0.9926013107993812,3
HUM,49071,2010,2011-02-18,0.019709671121633576,2011-02-28,12.1442,-1.1832,0.9802903288783664,2
HUM,49071,2011,2012-02-24,0.0037113205787372427,2012-02-29,-2.1568,7.5835,0.9962886794212628,3
HUM,49071,2012,2013-02-22,0.021515356630294802,2013-02-28,-8.2033,6.4638,0.9784846433697052,2
HUM,49071,2013,2014-02-19,0.005028701262913549,2014-02-28,15.5807,1.6261,0.9949712987370865,3
HUM,49071,2014,2015-02-18,0.0007449169168406433,2015-02-27,12.2508,0.4713,0.9992550830831594,5
HUM,49071,2015,2016-02-18,0.014940746879217093,2016-02-29,8.7106,8.4682,0.9850592531207829,2
HUM,49071,2016,2017-02-17,0.010698444246732053,2017-02-28,6.4232,3.543,0.989301555753268,2
HUM,49071,2017,2018-02-16,0.001361390265837148,2018-02-28,-3.5518,-2.2296,0.9986386097341629,5
HUM,49071,2018,2019-02-21,0.017691719173748566,2019-02-28,-7.7511,-0.9161,0.9823082808262514,2
HUM,49071,2019,2020-02-20,0.02418128154817034,2020-02-28,-4.9251,-6.4868,0.9758187184518297,1
HUM,49071,2020,2021-02-18,0.025236316356635813,2021-02-26,-0.9031,-1.575,0.9747636836433642,1
HUM,49071,2021,2022-02-17,0.02589990691495425,2022-02-28,10.6548,10.615,0.9741000930850457,2
HUM,49071,2022,2023-02-16,0.001055676993587884,2023-02-28,-3.2597,0.377,0.9989443230064121,5
HUM,49071,2023,2024-02-15,0.018047706332071867,2024-02-29,-7.3375,-1.7525,0.9819522936679281,2
HBAN,49196,2004,2005-03-03,0.026467218121075664,2005-03-31,7.1111,-2.8597,0.9735327818789243,2
HBAN,49196,2005,2006-02-23,0.0037585246542817252,2006-02-28,3.6638,7.1111,0.9962414753457183,4
HBAN,49196,2006,2007-02-22,0.004808503747026016,2007-02-28,-0.5584,1.3721,0.995191496252974,4
HBAN,49196,2007,2008-02-26,0.00507442629481325,2008-02-29,-9.145,-4.4708,0.9949255737051867,4
HBAN,49196,2008,2009-02-24,0.0031146549513833,2009-02-27,-49.3056,-9.8609,0.9968853450486167,4
HBAN,49196,2009,2010-02-18,0.0024534522049652896,2010-02-26,0.4175,14.3836,0.9975465477950347,5
HBAN,49196,2010,2011-02-18,0.002263209948582645,2011-02-28,-5.5249,12.2661,0.9977367900514174,4
HBAN,49196,2011,2012-02-17,0.007329226471008976,2012-02-29,2.1853,-2.7778,0.992670773528991,3
HBAN,49196,2012,2013-02-15,0.004896919969393787,2013-02-28,1.0058,10.9495,0.9951030800306062,3
